,pvalues,speciesName,padj,model
412,0, Phlox pilosa,0,a Climate Segment d Climate Segment
413,0, Phoradendron leucarpum,0,a Climate Segment d Climate Segment
414,1.00E-04, Phragmites australis,0.000154455,a Climate Segment d Climate Segment
415,0, Phyllanthus caroliniensis,0,a Climate Segment d Climate Segment
416,0, Physalis virginiana,0,a Climate Segment d Climate Segment
417,0, Planodes virginicum,0,a Climate Segment d Climate Segment
418,0, Plantago elongata,0,a Climate Segment d Climate Segment
419,0, Plantago virginica,0,a Climate Segment d Climate Segment
420,0.0077, Platanthera ciliaris,0.009257803,a Climate Segment d Climate Segment
421,0, Platanthera peramoena,0,a Climate Segment d Climate Segment
422,0, Pluchea camphorata,0,a Climate Segment d Climate Segment
423,0, Poa autumnalis,0,a Climate Segment d Climate Segment
424,0, Poa chapmaniana,0,a Climate Segment d Climate Segment
425,0.0077, Poa palustris,0.009257803,a Climate Segment d Climate Segment
426,0.0265, Poa saltuensis,0.027885329,a Climate Segment d Climate Segment
427,0.0136, Pogonia ophioglossoides,0.015486131,a Climate Segment d Climate Segment
428,0, Polygala ambigua,0,a Climate Segment d Climate Segment
429,0.0042, Polygala cruciata,0.005348571,a Climate Segment d Climate Segment
430,0.0025, Polygala polygama,0.003347639,a Climate Segment d Climate Segment
431,0.0033, Polygala verticillata,0.004335158,a Climate Segment d Climate Segment
432,0, Polygonum tenue,0,a Climate Segment d Climate Segment
433,2.00E-04, Pontederia cordata,0.000302179,a Climate Segment d Climate Segment
434,0.0027, Populus tremuloides,0.0036,a Climate Segment d Climate Segment
435,0, Potamogeton diversifolius,0,a Climate Segment d Climate Segment
436,1.00E-04, Potamogeton illinoensis,0.000154455,a Climate Segment d Climate Segment
437,0.009, Potamogeton natans,0.010536585,a Climate Segment d Climate Segment
438,0.0265, Potamogeton zosteriformis,0.027885329,a Climate Segment d Climate Segment
439,0, Proserpinaca palustris,0,a Climate Segment d Climate Segment
440,0.0143, Prunus pensylvanica,0.01587758,a Climate Segment d Climate Segment
441,0, Prunus pumila,0,a Climate Segment d Climate Segment
442,7.00E-04, Prunus virginiana,0.000988235,a Climate Segment d Climate Segment
443,0, Pteridium aquilinum,0,a Climate Segment d Climate Segment
444,0, Pycnanthemum loomisii,0,a Climate Segment d Climate Segment
445,0, Pycnanthemum pycnanthemoides,0,a Climate Segment d Climate Segment
446,0, Pycnanthemum tenuifolium,0,a Climate Segment d Climate Segment
447,0.0182, Pyrola elliptica,0.019682496,a Climate Segment d Climate Segment
448,0, Pyrrhopappus carolinianus,0,a Climate Segment d Climate Segment
449,7.00E-04, Quercus coccinea,0.000988235,a Climate Segment d Climate Segment
450,1.00E-04, Quercus ellipsoidalis,0.000154455,a Climate Segment d Climate Segment
451,0, Quercus falcata,0,a Climate Segment d Climate Segment
452,0, Quercus lyrata,0,a Climate Segment d Climate Segment
453,0, Quercus marilandica,0,a Climate Segment d Climate Segment
454,0, Quercus michauxii,0,a Climate Segment d Climate Segment
455,0, Quercus montana,0,a Climate Segment d Climate Segment
456,0, Quercus pagoda,0,a Climate Segment d Climate Segment
457,0, Quercus palustris,0,a Climate Segment d Climate Segment
458,0, Quercus shumardii,0,a Climate Segment d Climate Segment
459,0, Quercus stellata,0,a Climate Segment d Climate Segment
460,0.0012, Ranunculus fascicularis,0.001638512,a Climate Segment d Climate Segment
461,0, Ranunculus micranthus,0,a Climate Segment d Climate Segment
462,3.00E-04, Ranunculus pensylvanicus,0.000446778,a Climate Segment d Climate Segment
463,0, Ranunculus pusillus,0,a Climate Segment d Climate Segment
464,1.00E-04, Ranunculus sceleratus,0.000154455,a Climate Segment d Climate Segment
465,0.0042, Rhamnus alnifolia,0.005348571,a Climate Segment d Climate Segment
466,0, Rhus copallinum,0,a Climate Segment d Climate Segment
467,1.00E-04, Rhus typhina,0.000154455,a Climate Segment d Climate Segment
468,0.0273, Rhynchospora alba,0.028630588,a Climate Segment d Climate Segment
469,0.0677, Rhynchospora capillacea,0.068468071,a Climate Segment d Climate Segment
470,0.0012, Rhynchospora capitellata,0.001638512,a Climate Segment d Climate Segment
471,0, Rhynchospora corniculata,0,a Climate Segment d Climate Segment
472,0.0143, Rhynchospora scirpoides,0.01587758,a Climate Segment d Climate Segment
473,0.015, Ribes americanum,0.016625222,a Climate Segment d Climate Segment
474,0.0042, Ribes hirtellum,0.005348571,a Climate Segment d Climate Segment
475,0, Rorippa sessiliflora,0,a Climate Segment d Climate Segment
476,0, Rotala ramosior,0,a Climate Segment d Climate Segment
477,0, Rubus aboriginum,0,a Climate Segment d Climate Segment
478,0, Rubus argutus,0,a Climate Segment d Climate Segment
479,0, Rubus flagellaris,0,a Climate Segment d Climate Segment
480,1.00E-04, Rubus hispidus,0.000154455,a Climate Segment d Climate Segment
481,0.028, Rubus idaeus,0.029217391,a Climate Segment d Climate Segment
482,0, Rubus laudatus,0,a Climate Segment d Climate Segment
483,0.0066, Rubus pubescens,0.008155248,a Climate Segment d Climate Segment
484,0, Rudbeckia triloba,0,a Climate Segment d Climate Segment
485,0, Ruellia caroliniensis,0,a Climate Segment d Climate Segment
486,0, Ruellia strepens,0,a Climate Segment d Climate Segment
487,0.0053, Rumex britannica,0.006667742,a Climate Segment d Climate Segment
488,0, Rumex triangulivalvis,0,a Climate Segment d Climate Segment
489,0, Saccharum alopecuroides,0,a Climate Segment d Climate Segment
490,0, Sagina decumbens,0,a Climate Segment d Climate Segment
491,0.0265, Sagittaria cuneata,0.027885329,a Climate Segment d Climate Segment
492,5.00E-04, Sagittaria graminea,0.000712329,a Climate Segment d Climate Segment
493,0.0012, Sagittaria latifolia,0.001638512,a Climate Segment d Climate Segment
494,0, Sagittaria montevidensis,0,a Climate Segment d Climate Segment
495,0.0265, Sagittaria rigida,0.027885329,a Climate Segment d Climate Segment
496,0.0084, Salix amygdaloides,0.01002218,a Climate Segment d Climate Segment
497,1.00E-04, Salix bebbiana,0.000154455,a Climate Segment d Climate Segment
498,0.0012, Salix candida,0.001638512,a Climate Segment d Climate Segment
499,0, Salix caroliniana,0,a Climate Segment d Climate Segment
500,2.00E-04, Salix lucida,0.000302179,a Climate Segment d Climate Segment
501,0.043, Salix pedicellaris,0.044204283,a Climate Segment d Climate Segment
502,0.013, Salix petiolaris,0.014884404,a Climate Segment d Climate Segment
503,0, Salvia lyrata,0,a Climate Segment d Climate Segment
504,0.0042, Sambucus racemosa,0.005348571,a Climate Segment d Climate Segment
505,0, Samolus parviflorus,0,a Climate Segment d Climate Segment
506,0.0024, Sanicula marilandica,0.003241558,a Climate Segment d Climate Segment
507,0.0127, Sarracenia purpurea,0.014594475,a Climate Segment d Climate Segment
508,0.0182, Schoenoplectiella smithii,0.019682496,a Climate Segment d Climate Segment
509,8.00E-04, Schoenoplectus acutus,0.001124324,a Climate Segment d Climate Segment
510,3.00E-04, Schoenoplectus pungens,0.000446778,a Climate Segment d Climate Segment
511,0, Scirpus georgianus,0,a Climate Segment d Climate Segment
512,0, Scleria oligantha,0,a Climate Segment d Climate Segment
513,0.0063, Scleria verticillata,0.0078624,a Climate Segment d Climate Segment
514,0, Scrophularia lanceolata,0,a Climate Segment d Climate Segment
515,0, Scutellaria elliptica,0,a Climate Segment d Climate Segment
516,0, Scutellaria galericulata,0,a Climate Segment d Climate Segment
517,0, Scutellaria incana,0,a Climate Segment d Climate Segment
518,0, Scutellaria nervosa,0,a Climate Segment d Climate Segment
519,0, Sedum ternatum,0,a Climate Segment d Climate Segment
520,0, Senna marilandica,0,a Climate Segment d Climate Segment
521,0, Sericocarpus linifolius,0,a Climate Segment d Climate Segment
522,0, Silene virginica,0,a Climate Segment d Climate Segment
523,0, Silphium asteriscus,0,a Climate Segment d Climate Segment
524,0.0263, Silphium laciniatum,0.027885329,a Climate Segment d Climate Segment
525,0, Sisyrinchium albidum,0,a Climate Segment d Climate Segment
526,0, Smallanthus uvedalius,0,a Climate Segment d Climate Segment
527,0, Smilax bona-nox,0,a Climate Segment d Climate Segment
528,0, Smilax glauca,0,a Climate Segment d Climate Segment
529,0, Smilax pulverulenta,0,a Climate Segment d Climate Segment
530,0, Smilax rotundifolia,0,a Climate Segment d Climate Segment
531,0, Solidago bicolor,0,a Climate Segment d Climate Segment
532,0, Solidago erecta,0,a Climate Segment d Climate Segment
533,0.0785, Solidago ohioensis,0.078879227,a Climate Segment d Climate Segment
534,0.0418, Solidago patula,0.043041584,a Climate Segment d Climate Segment
535,0.0059, Solidago riddellii,0.007377956,a Climate Segment d Climate Segment
536,0, Solidago rigida,0,a Climate Segment d Climate Segment
537,0.009, Solidago rigidiuscula,0.010536585,a Climate Segment d Climate Segment
538,3.00E-04, Solidago rugosa,0.000446778,a Climate Segment d Climate Segment
539,5.00E-04, Solidago speciosa,0.000712329,a Climate Segment d Climate Segment
540,0, Solidago sphacelata,0,a Climate Segment d Climate Segment
541,0.0523, Solidago uliginosa,0.05332549,a Climate Segment d Climate Segment
542,0.0104, Sonchus arvensis,0.012152809,a Climate Segment d Climate Segment
543,0, Sorghum bicolor,0,a Climate Segment d Climate Segment
544,0.0046, Sparganium emersum,0.005846029,a Climate Segment d Climate Segment
545,0.0142, Sparganium eurycarpum,0.01587758,a Climate Segment d Climate Segment
546,0, Spartina pectinata,0,a Climate Segment d Climate Segment
547,0, Spermacoce glabra,0,a Climate Segment d Climate Segment
548,1.00E-04, Spiraea alba,0.000154455,a Climate Segment d Climate Segment
549,1.00E-04, Spiraea tomentosa,0.000154455,a Climate Segment d Climate Segment
550,0.0077, Sporobolus cryptandrus,0.009257803,a Climate Segment d Climate Segment
551,0.0077, Sporobolus heterolepis,0.009257803,a Climate Segment d Climate Segment
552,0.0036, Stachys hyssopifolia,0.00467027,a Climate Segment d Climate Segment
553,0, Stellaria corei,0,a Climate Segment d Climate Segment
554,0, Stellaria pubera,0,a Climate Segment d Climate Segment
555,0, Strophostyles umbellata,0,a Climate Segment d Climate Segment
556,0.0033, Stuckenia pectinata,0.004335158,a Climate Segment d Climate Segment
557,0, Stylosanthes biflora,0,a Climate Segment d Climate Segment
558,0, Symphoricarpos orbiculatus,0,a Climate Segment d Climate Segment
559,0.0143, Symphyotrichum boreale,0.01587758,a Climate Segment d Climate Segment
560,5.00E-04, Symphyotrichum dumosum,0.000712329,a Climate Segment d Climate Segment
561,0.0058, Symphyotrichum ericoides,0.00726747,a Climate Segment d Climate Segment
562,0.0151, Symphyotrichum firmum,0.016706383,a Climate Segment d Climate Segment
563,0, Symphyotrichum laeve,0,a Climate Segment d Climate Segment
564,0, Symphyotrichum oolentangiense,0,a Climate Segment d Climate Segment
565,0, Symphyotrichum patens,0,a Climate Segment d Climate Segment
566,1.00E-04, Symphyotrichum prenanthoides,0.000154455,a Climate Segment d Climate Segment
567,0, Symphyotrichum racemosum,0,a Climate Segment d Climate Segment
568,0, Symphyotrichum shortii,0,a Climate Segment d Climate Segment
569,0, Symphyotrichum undulatum,0,a Climate Segment d Climate Segment
570,0, Taxodium distichum,0,a Climate Segment d Climate Segment
571,0, Tephrosia virginiana,0,a Climate Segment d Climate Segment
572,0, Thalictrum pubescens,0,a Climate Segment d Climate Segment
573,0, Thyrsanthella difformis,0,a Climate Segment d Climate Segment
574,0, Tipularia discolor,0,a Climate Segment d Climate Segment
575,0.0143, Torreyochloa pallida,0.01587758,a Climate Segment d Climate Segment
576,0, Tradescantia ohiensis,0,a Climate Segment d Climate Segment
577,0, Tradescantia subaspera,0,a Climate Segment d Climate Segment
578,0, Tradescantia virginiana,0,a Climate Segment d Climate Segment
579,0, Tragia cordata,0,a Climate Segment d Climate Segment
580,0.007, Triadenum fraseri,0.008547945,a Climate Segment d Climate Segment
581,0, Triadenum tubulosum,0,a Climate Segment d Climate Segment
582,0.0182, Triantha glutinosa,0.019682496,a Climate Segment d Climate Segment
583,0, Tridens flavus,0,a Climate Segment d Climate Segment
584,0, Trifolium reflexum,0,a Climate Segment d Climate Segment
585,0.009, Triglochin maritima,0.010536585,a Climate Segment d Climate Segment
586,0, Trillium sessile,0,a Climate Segment d Climate Segment
587,0, Triosteum angustifolium,0,a Climate Segment d Climate Segment
588,0, Tripsacum dactyloides,0,a Climate Segment d Climate Segment
589,0, Ulmus alata,0,a Climate Segment d Climate Segment
590,0.0369, Utricularia gibba,0.038121854,a Climate Segment d Climate Segment
591,0.0143, Utricularia intermedia,0.01587758,a Climate Segment d Climate Segment
592,0.007, Utricularia macrorhiza,0.008547945,a Climate Segment d Climate Segment
593,0, Uvularia sessilifolia,0,a Climate Segment d Climate Segment
594,2.00E-04, Vaccinium angustifolium,0.000302179,a Climate Segment d Climate Segment
595,0, Vaccinium arboreum,0,a Climate Segment d Climate Segment
596,4.00E-04, Vaccinium corymbosum,0.000576443,a Climate Segment d Climate Segment
597,0.0227, Vaccinium macrocarpon,0.024296398,a Climate Segment d Climate Segment
598,0, Vaccinium stamineum,0,a Climate Segment d Climate Segment
599,0, Valeriana pauciflora,0,a Climate Segment d Climate Segment
600,0.0347, Vallisneria americana,0.035908458,a Climate Segment d Climate Segment
601,0, Verbesina helianthoides,0,a Climate Segment d Climate Segment
602,0, Vernonia gigantea,0,a Climate Segment d Climate Segment
603,1.00E-04, Vernonia missurica,0.000154455,a Climate Segment d Climate Segment
604,0.011, Veronica scutellata,0.01280597,a Climate Segment d Climate Segment
605,0, Veronicastrum virginicum,0,a Climate Segment d Climate Segment
606,0, Viburnum dentatum,0,a Climate Segment d Climate Segment
607,0.0185, Viburnum lentago,0.019972318,a Climate Segment d Climate Segment
608,0.0755, Viburnum rafinesquianum,0.076109855,a Climate Segment d Climate Segment
609,0, Viburnum rufidulum,0,a Climate Segment d Climate Segment
610,0.0036, Vicia americana,0.00467027,a Climate Segment d Climate Segment
611,0, Vicia caroliniana,0,a Climate Segment d Climate Segment
612,9.00E-04, Viola canadensis,0.001262022,a Climate Segment d Climate Segment
613,0.028, Viola labradorica,0.029217391,a Climate Segment d Climate Segment
614,0, Viola lanceolata,0,a Climate Segment d Climate Segment
615,0, Viola palmata,0,a Climate Segment d Climate Segment
616,0, Viola pedata,0,a Climate Segment d Climate Segment
617,0.004, Viola sagittata,0.005146392,a Climate Segment d Climate Segment
618,0, Vitis aestivalis,0,a Climate Segment d Climate Segment
619,3.00E-04, Vitis labrusca,0.000446778,a Climate Segment d Climate Segment
620,0, Vitis palmata,0,a Climate Segment d Climate Segment
621,0, Vulpia octoflora,0,a Climate Segment d Climate Segment
622,0, Woodwardia virginica,0,a Climate Segment d Climate Segment
623,4.00E-04, Zizania aquatica,0.000576443,a Climate Segment d Climate Segment
624,0.009, Zizania palustris,0.010536585,a Climate Segment d Climate Segment
