,pvalues,speciesName,padj,model
410,0.239, Phlox amplifolia,0.263491166,f Climate Segment f Climate Segment
411,4.00E-04, Phlox glaberrima,0.000550993,f Climate Segment f Climate Segment
412,0, Phlox pilosa,0,f Climate Segment f Climate Segment
413,1, Phoradendron leucarpum,1,f Climate Segment f Climate Segment
414,0, Phragmites australis,0,f Climate Segment f Climate Segment
415,0.0012, Phyllanthus caroliniensis,0.001589809,f Climate Segment f Climate Segment
416,0, Physalis virginiana,0,f Climate Segment f Climate Segment
417,0.0348, Planodes virginicum,0.040972075,f Climate Segment f Climate Segment
418,2.00E-04, Plantago elongata,0.000291589,f Climate Segment f Climate Segment
419,0, Plantago virginica,0,f Climate Segment f Climate Segment
420,0, Platanthera ciliaris,0,f Climate Segment f Climate Segment
421,0.002, Platanthera peramoena,0.0026,f Climate Segment f Climate Segment
422,0.0086, Pluchea camphorata,0.010647619,f Climate Segment f Climate Segment
423,1.00E-04, Poa autumnalis,0.000148571,f Climate Segment f Climate Segment
424,0.0288, Poa chapmaniana,0.034296183,f Climate Segment f Climate Segment
425,0, Poa palustris,0,f Climate Segment f Climate Segment
426,1.00E-04, Poa saltuensis,0.000148571,f Climate Segment f Climate Segment
427,0, Pogonia ophioglossoides,0,f Climate Segment f Climate Segment
428,0.109, Polygala ambigua,0.123217391,f Climate Segment f Climate Segment
429,0, Polygala cruciata,0,f Climate Segment f Climate Segment
430,0, Polygala polygama,0,f Climate Segment f Climate Segment
431,0, Polygala verticillata,0,f Climate Segment f Climate Segment
432,0, Polygonum tenue,0,f Climate Segment f Climate Segment
433,0, Pontederia cordata,0,f Climate Segment f Climate Segment
434,0, Populus tremuloides,0,f Climate Segment f Climate Segment
435,0, Potamogeton diversifolius,0,f Climate Segment f Climate Segment
436,0, Potamogeton illinoensis,0,f Climate Segment f Climate Segment
437,0, Potamogeton natans,0,f Climate Segment f Climate Segment
438,1.00E-04, Potamogeton zosteriformis,0.000148571,f Climate Segment f Climate Segment
439,0, Proserpinaca palustris,0,f Climate Segment f Climate Segment
440,4.00E-04, Prunus pensylvanica,0.000550993,f Climate Segment f Climate Segment
441,0, Prunus pumila,0,f Climate Segment f Climate Segment
442,0, Prunus virginiana,0,f Climate Segment f Climate Segment
443,0, Pteridium aquilinum,0,f Climate Segment f Climate Segment
444,0.0401, Pycnanthemum loomisii,0.046858427,f Climate Segment f Climate Segment
445,0, Pycnanthemum pycnanthemoides,0,f Climate Segment f Climate Segment
446,0, Pycnanthemum tenuifolium,0,f Climate Segment f Climate Segment
447,1.00E-04, Pyrola elliptica,0.000148571,f Climate Segment f Climate Segment
448,1, Pyrrhopappus carolinianus,1,f Climate Segment f Climate Segment
449,0, Quercus coccinea,0,f Climate Segment f Climate Segment
450,0, Quercus ellipsoidalis,0,f Climate Segment f Climate Segment
451,0.0199, Quercus falcata,0.023926012,f Climate Segment f Climate Segment
452,0.2374, Quercus lyrata,0.263491166,f Climate Segment f Climate Segment
453,7.00E-04, Quercus marilandica,0.000939355,f Climate Segment f Climate Segment
454,1.00E-04, Quercus michauxii,0.000148571,f Climate Segment f Climate Segment
455,2.00E-04, Quercus montana,0.000291589,f Climate Segment f Climate Segment
456,0.7343, Quercus pagoda,0.754865239,f Climate Segment f Climate Segment
457,0.0033, Quercus palustris,0.004245773,f Climate Segment f Climate Segment
458,0.7815, Quercus shumardii,0.802065789,f Climate Segment f Climate Segment
459,1.00E-04, Quercus stellata,0.000148571,f Climate Segment f Climate Segment
460,0, Ranunculus fascicularis,0,f Climate Segment f Climate Segment
461,0.0368, Ranunculus micranthus,0.04316391,f Climate Segment f Climate Segment
462,0, Ranunculus pensylvanicus,0,f Climate Segment f Climate Segment
463,1, Ranunculus pusillus,1,f Climate Segment f Climate Segment
464,0, Ranunculus sceleratus,0,f Climate Segment f Climate Segment
465,0, Rhamnus alnifolia,0,f Climate Segment f Climate Segment
466,0, Rhus copallinum,0,f Climate Segment f Climate Segment
467,0, Rhus typhina,0,f Climate Segment f Climate Segment
468,1.00E-04, Rhynchospora alba,0.000148571,f Climate Segment f Climate Segment
469,0, Rhynchospora capillacea,0,f Climate Segment f Climate Segment
470,0, Rhynchospora capitellata,0,f Climate Segment f Climate Segment
471,1, Rhynchospora corniculata,1,f Climate Segment f Climate Segment
472,4.00E-04, Rhynchospora scirpoides,0.000550993,f Climate Segment f Climate Segment
473,0, Ribes americanum,0,f Climate Segment f Climate Segment
474,0, Ribes hirtellum,0,f Climate Segment f Climate Segment
475,3.00E-04, Rorippa sessiliflora,0.000430345,f Climate Segment f Climate Segment
476,1.00E-04, Rotala ramosior,0.000148571,f Climate Segment f Climate Segment
477,0.8315, Rubus aboriginum,0.851980296,f Climate Segment f Climate Segment
478,0, Rubus argutus,0,f Climate Segment f Climate Segment
479,1.00E-04, Rubus flagellaris,0.000148571,f Climate Segment f Climate Segment
480,0, Rubus hispidus,0,f Climate Segment f Climate Segment
481,1.00E-04, Rubus idaeus,0.000148571,f Climate Segment f Climate Segment
482,0.0131, Rubus laudatus,0.016123077,f Climate Segment f Climate Segment
483,0, Rubus pubescens,0,f Climate Segment f Climate Segment
484,0, Rudbeckia triloba,0,f Climate Segment f Climate Segment
485,0.0045, Ruellia caroliniensis,0.005718941,f Climate Segment f Climate Segment
486,0, Ruellia strepens,0,f Climate Segment f Climate Segment
487,0, Rumex britannica,0,f Climate Segment f Climate Segment
488,0.4285, Rumex triangulivalvis,0.461006897,f Climate Segment f Climate Segment
489,1, Saccharum alopecuroides,1,f Climate Segment f Climate Segment
490,5.00E-04, Sagina decumbens,0.000679739,f Climate Segment f Climate Segment
491,1.00E-04, Sagittaria cuneata,0.000148571,f Climate Segment f Climate Segment
492,3.00E-04, Sagittaria graminea,0.000430345,f Climate Segment f Climate Segment
493,0, Sagittaria latifolia,0,f Climate Segment f Climate Segment
494,4.00E-04, Sagittaria montevidensis,0.000550993,f Climate Segment f Climate Segment
495,1.00E-04, Sagittaria rigida,0.000148571,f Climate Segment f Climate Segment
496,0, Salix amygdaloides,0,f Climate Segment f Climate Segment
497,0, Salix bebbiana,0,f Climate Segment f Climate Segment
498,0, Salix candida,0,f Climate Segment f Climate Segment
499,0.6639, Salix caroliniana,0.689307155,f Climate Segment f Climate Segment
500,0, Salix lucida,0,f Climate Segment f Climate Segment
501,1.00E-04, Salix pedicellaris,0.000148571,f Climate Segment f Climate Segment
502,0, Salix petiolaris,0,f Climate Segment f Climate Segment
503,0, Salvia lyrata,0,f Climate Segment f Climate Segment
504,0, Sambucus racemosa,0,f Climate Segment f Climate Segment
505,0, Samolus parviflorus,0,f Climate Segment f Climate Segment
506,0, Sanicula marilandica,0,f Climate Segment f Climate Segment
507,0, Sarracenia purpurea,0,f Climate Segment f Climate Segment
508,1.00E-04, Schoenoplectiella smithii,0.000148571,f Climate Segment f Climate Segment
509,0, Schoenoplectus acutus,0,f Climate Segment f Climate Segment
510,0, Schoenoplectus pungens,0,f Climate Segment f Climate Segment
511,0, Scirpus georgianus,0,f Climate Segment f Climate Segment
512,0.6639, Scleria oligantha,0.689307155,f Climate Segment f Climate Segment
513,0, Scleria verticillata,0,f Climate Segment f Climate Segment
514,0, Scrophularia lanceolata,0,f Climate Segment f Climate Segment
515,0.085, Scutellaria elliptica,0.097142857,f Climate Segment f Climate Segment
516,0, Scutellaria galericulata,0,f Climate Segment f Climate Segment
517,0, Scutellaria incana,0,f Climate Segment f Climate Segment
518,0, Scutellaria nervosa,0,f Climate Segment f Climate Segment
519,0, Sedum ternatum,0,f Climate Segment f Climate Segment
520,0.001, Senna marilandica,0.001333333,f Climate Segment f Climate Segment
521,0.0627, Sericocarpus linifolius,0.072453333,f Climate Segment f Climate Segment
522,0, Silene virginica,0,f Climate Segment f Climate Segment
523,2.00E-04, Silphium asteriscus,0.000291589,f Climate Segment f Climate Segment
524,0, Silphium laciniatum,0,f Climate Segment f Climate Segment
525,0, Sisyrinchium albidum,0,f Climate Segment f Climate Segment
526,5.00E-04, Smallanthus uvedalius,0.000679739,f Climate Segment f Climate Segment
527,0.6639, Smilax bona-nox,0.689307155,f Climate Segment f Climate Segment
528,0, Smilax glauca,0,f Climate Segment f Climate Segment
529,0.0292, Smilax pulverulenta,0.034640304,f Climate Segment f Climate Segment
530,0, Smilax rotundifolia,0,f Climate Segment f Climate Segment
531,0, Solidago bicolor,0,f Climate Segment f Climate Segment
532,0.0017, Solidago erecta,0.002228571,f Climate Segment f Climate Segment
533,0, Solidago ohioensis,0,f Climate Segment f Climate Segment
534,0, Solidago patula,0,f Climate Segment f Climate Segment
535,0, Solidago riddellii,0,f Climate Segment f Climate Segment
536,0, Solidago rigida,0,f Climate Segment f Climate Segment
537,0, Solidago rigidiuscula,0,f Climate Segment f Climate Segment
538,0, Solidago rugosa,0,f Climate Segment f Climate Segment
539,0, Solidago speciosa,0,f Climate Segment f Climate Segment
540,0, Solidago sphacelata,0,f Climate Segment f Climate Segment
541,0, Solidago uliginosa,0,f Climate Segment f Climate Segment
542,0, Sonchus arvensis,0,f Climate Segment f Climate Segment
543,0.4902, Sorghum bicolor,0.523775342,f Climate Segment f Climate Segment
544,0, Sparganium emersum,0,f Climate Segment f Climate Segment
545,0, Sparganium eurycarpum,0,f Climate Segment f Climate Segment
546,0, Spartina pectinata,0,f Climate Segment f Climate Segment
547,0.2711, Spermacoce glabra,0.296783158,f Climate Segment f Climate Segment
548,0, Spiraea alba,0,f Climate Segment f Climate Segment
549,0, Spiraea tomentosa,0,f Climate Segment f Climate Segment
550,0, Sporobolus cryptandrus,0,f Climate Segment f Climate Segment
551,0, Sporobolus heterolepis,0,f Climate Segment f Climate Segment
552,0, Stachys hyssopifolia,0,f Climate Segment f Climate Segment
553,0.0028, Stellaria corei,0.003624896,f Climate Segment f Climate Segment
554,0, Stellaria pubera,0,f Climate Segment f Climate Segment
555,0.0084, Strophostyles umbellata,0.010420676,f Climate Segment f Climate Segment
556,0, Stuckenia pectinata,0,f Climate Segment f Climate Segment
557,0.001, Stylosanthes biflora,0.001333333,f Climate Segment f Climate Segment
558,0.0069, Symphoricarpos orbiculatus,0.008663179,f Climate Segment f Climate Segment
559,4.00E-04, Symphyotrichum boreale,0.000550993,f Climate Segment f Climate Segment
560,0, Symphyotrichum dumosum,0,f Climate Segment f Climate Segment
561,0, Symphyotrichum ericoides,0,f Climate Segment f Climate Segment
562,0, Symphyotrichum firmum,0,f Climate Segment f Climate Segment
563,0, Symphyotrichum laeve,0,f Climate Segment f Climate Segment
564,0, Symphyotrichum oolentangiense,0,f Climate Segment f Climate Segment
565,0.0179, Symphyotrichum patens,0.021646512,f Climate Segment f Climate Segment
566,0, Symphyotrichum prenanthoides,0,f Climate Segment f Climate Segment
567,0, Symphyotrichum racemosum,0,f Climate Segment f Climate Segment
568,0, Symphyotrichum shortii,0,f Climate Segment f Climate Segment
569,0.09, Symphyotrichum undulatum,0.102481752,f Climate Segment f Climate Segment
570,0.6639, Taxodium distichum,0.689307155,f Climate Segment f Climate Segment
571,0, Tephrosia virginiana,0,f Climate Segment f Climate Segment
572,0.7343, Thalictrum pubescens,0.754865239,f Climate Segment f Climate Segment
573,1, Thyrsanthella difformis,1,f Climate Segment f Climate Segment
574,0.0017, Tipularia discolor,0.002228571,f Climate Segment f Climate Segment
575,4.00E-04, Torreyochloa pallida,0.000550993,f Climate Segment f Climate Segment
576,0, Tradescantia ohiensis,0,f Climate Segment f Climate Segment
577,0, Tradescantia subaspera,0,f Climate Segment f Climate Segment
578,0, Tradescantia virginiana,0,f Climate Segment f Climate Segment
579,0.0627, Tragia cordata,0.072453333,f Climate Segment f Climate Segment
580,0, Triadenum fraseri,0,f Climate Segment f Climate Segment
581,0.0045, Triadenum tubulosum,0.005718941,f Climate Segment f Climate Segment
582,1.00E-04, Triantha glutinosa,0.000148571,f Climate Segment f Climate Segment
583,0, Tridens flavus,0,f Climate Segment f Climate Segment
584,0.4034, Trifolium reflexum,0.434752332,f Climate Segment f Climate Segment
585,0, Triglochin maritima,0,f Climate Segment f Climate Segment
586,0, Trillium sessile,0,f Climate Segment f Climate Segment
587,0, Triosteum angustifolium,0,f Climate Segment f Climate Segment
588,1, Tripsacum dactyloides,1,f Climate Segment f Climate Segment
589,0.1116, Ulmus alata,0.125701083,f Climate Segment f Climate Segment
590,0, Utricularia gibba,0,f Climate Segment f Climate Segment
591,4.00E-04, Utricularia intermedia,0.000550993,f Climate Segment f Climate Segment
592,0, Utricularia macrorhiza,0,f Climate Segment f Climate Segment
593,0, Uvularia sessilifolia,0,f Climate Segment f Climate Segment
594,0, Vaccinium angustifolium,0,f Climate Segment f Climate Segment
595,0.6075, Vaccinium arboreum,0.645792164,f Climate Segment f Climate Segment
596,0, Vaccinium corymbosum,0,f Climate Segment f Climate Segment
597,0, Vaccinium macrocarpon,0,f Climate Segment f Climate Segment
598,2.00E-04, Vaccinium stamineum,0.000291589,f Climate Segment f Climate Segment
599,0, Valeriana pauciflora,0,f Climate Segment f Climate Segment
600,0, Vallisneria americana,0,f Climate Segment f Climate Segment
601,0, Verbesina helianthoides,0,f Climate Segment f Climate Segment
602,0, Vernonia gigantea,0,f Climate Segment f Climate Segment
603,0, Vernonia missurica,0,f Climate Segment f Climate Segment
604,0, Veronica scutellata,0,f Climate Segment f Climate Segment
605,0, Veronicastrum virginicum,0,f Climate Segment f Climate Segment
606,0, Viburnum dentatum,0,f Climate Segment f Climate Segment
607,0, Viburnum lentago,0,f Climate Segment f Climate Segment
608,0, Viburnum rafinesquianum,0,f Climate Segment f Climate Segment
609,0, Viburnum rufidulum,0,f Climate Segment f Climate Segment
610,0, Vicia americana,0,f Climate Segment f Climate Segment
611,0, Vicia caroliniana,0,f Climate Segment f Climate Segment
612,0, Viola canadensis,0,f Climate Segment f Climate Segment
613,1.00E-04, Viola labradorica,0.000148571,f Climate Segment f Climate Segment
614,0, Viola lanceolata,0,f Climate Segment f Climate Segment
615,0, Viola palmata,0,f Climate Segment f Climate Segment
616,0, Viola pedata,0,f Climate Segment f Climate Segment
617,0, Viola sagittata,0,f Climate Segment f Climate Segment
618,0, Vitis aestivalis,0,f Climate Segment f Climate Segment
619,0, Vitis labrusca,0,f Climate Segment f Climate Segment
620,0.6639, Vitis palmata,0.689307155,f Climate Segment f Climate Segment
621,0, Vulpia octoflora,0,f Climate Segment f Climate Segment
622,0, Woodwardia virginica,0,f Climate Segment f Climate Segment
623,0, Zizania aquatica,0,f Climate Segment f Climate Segment
624,0, Zizania palustris,0,f Climate Segment f Climate Segment
