,pvalues,speciesName,padj,model
393,0.0031, Paronychia fastigiata,0.004089641,b Climate Segment f Climate Segment
394,1.00E-04, Parthenium integrifolium,0.000181924,b Climate Segment f Climate Segment
395,0, Parthenocissus inserta,0,b Climate Segment f Climate Segment
396,2.00E-04, Paspalum laeve,0.000326702,b Climate Segment f Climate Segment
397,0.0134, Paspalum pubiflorum,0.015513173,b Climate Segment f Climate Segment
398,0, Paspalum repens,0,b Climate Segment f Climate Segment
399,0.0086, Passiflora incarnata,0.010440467,b Climate Segment f Climate Segment
400,0.0399, Passiflora lutea,0.042487372,b Climate Segment f Climate Segment
401,0, Pedicularis lanceolata,0,b Climate Segment f Climate Segment
402,0, Peltandra virginica,0,b Climate Segment f Climate Segment
403,0.0015, Penstemon alluviorum,0.002043668,b Climate Segment f Climate Segment
404,0.038, Penstemon calycosus,0.040812392,b Climate Segment f Climate Segment
405,0.0231, Penstemon deamii,0.025422222,b Climate Segment f Climate Segment
406,2.00E-04, Penstemon hirsutus,0.000326702,b Climate Segment f Climate Segment
407,0, Persicaria amphibia,0,b Climate Segment f Climate Segment
408,0.1415, Phacelia bipinnatifida,0.142183575,b Climate Segment f Climate Segment
409,0.0085, Phaseolus polystachios,0.010440467,b Climate Segment f Climate Segment
410,0.0134, Phlox amplifolia,0.015513173,b Climate Segment f Climate Segment
411,1.00E-04, Phlox glaberrima,0.000181924,b Climate Segment f Climate Segment
412,0, Phlox pilosa,0,b Climate Segment f Climate Segment
413,0.0086, Phoradendron leucarpum,0.010440467,b Climate Segment f Climate Segment
414,0, Phragmites australis,0,b Climate Segment f Climate Segment
415,0, Phyllanthus caroliniensis,0,b Climate Segment f Climate Segment
416,0, Physalis virginiana,0,b Climate Segment f Climate Segment
417,0, Planodes virginicum,0,b Climate Segment f Climate Segment
418,0.0098, Plantago elongata,0.011692543,b Climate Segment f Climate Segment
419,0.0047, Plantago virginica,0.00607205,b Climate Segment f Climate Segment
420,0, Platanthera ciliaris,0,b Climate Segment f Climate Segment
421,0.004, Platanthera peramoena,0.005221757,b Climate Segment f Climate Segment
422,0, Pluchea camphorata,0,b Climate Segment f Climate Segment
423,0.0061, Poa autumnalis,0.007784049,b Climate Segment f Climate Segment
424,0.0073, Poa chapmaniana,0.009165392,b Climate Segment f Climate Segment
425,0, Poa palustris,0,b Climate Segment f Climate Segment
426,2.00E-04, Poa saltuensis,0.000326702,b Climate Segment f Climate Segment
427,0, Pogonia ophioglossoides,0,b Climate Segment f Climate Segment
428,2.00E-04, Polygala ambigua,0.000326702,b Climate Segment f Climate Segment
429,0, Polygala cruciata,0,b Climate Segment f Climate Segment
430,0, Polygala polygama,0,b Climate Segment f Climate Segment
431,0, Polygala verticillata,0,b Climate Segment f Climate Segment
432,0, Polygonum tenue,0,b Climate Segment f Climate Segment
433,0, Pontederia cordata,0,b Climate Segment f Climate Segment
434,0, Populus tremuloides,0,b Climate Segment f Climate Segment
435,0.0023, Potamogeton diversifolius,0.003066667,b Climate Segment f Climate Segment
436,0, Potamogeton illinoensis,0,b Climate Segment f Climate Segment
437,0, Potamogeton natans,0,b Climate Segment f Climate Segment
438,2.00E-04, Potamogeton zosteriformis,0.000326702,b Climate Segment f Climate Segment
439,0, Proserpinaca palustris,0,b Climate Segment f Climate Segment
440,0, Prunus pensylvanica,0,b Climate Segment f Climate Segment
441,0, Prunus pumila,0,b Climate Segment f Climate Segment
442,0, Prunus virginiana,0,b Climate Segment f Climate Segment
443,0, Pteridium aquilinum,0,b Climate Segment f Climate Segment
444,0.0016, Pycnanthemum loomisii,0.002165727,b Climate Segment f Climate Segment
445,1.00E-04, Pycnanthemum pycnanthemoides,0.000181924,b Climate Segment f Climate Segment
446,6.00E-04, Pycnanthemum tenuifolium,0.000897842,b Climate Segment f Climate Segment
447,1.00E-04, Pyrola elliptica,0.000181924,b Climate Segment f Climate Segment
448,0.0086, Pyrrhopappus carolinianus,0.010440467,b Climate Segment f Climate Segment
449,1.00E-04, Quercus coccinea,0.000181924,b Climate Segment f Climate Segment
450,0, Quercus ellipsoidalis,0,b Climate Segment f Climate Segment
451,0.0031, Quercus falcata,0.004089641,b Climate Segment f Climate Segment
452,1.00E-04, Quercus lyrata,0.000181924,b Climate Segment f Climate Segment
453,1.00E-04, Quercus marilandica,0.000181924,b Climate Segment f Climate Segment
454,0, Quercus michauxii,0,b Climate Segment f Climate Segment
455,0.002, Quercus montana,0.002678112,b Climate Segment f Climate Segment
456,2.00E-04, Quercus pagoda,0.000326702,b Climate Segment f Climate Segment
457,1.00E-04, Quercus palustris,0.000181924,b Climate Segment f Climate Segment
458,0.0296, Quercus shumardii,0.032066667,b Climate Segment f Climate Segment
459,0.0042, Quercus stellata,0.005471399,b Climate Segment f Climate Segment
460,0, Ranunculus fascicularis,0,b Climate Segment f Climate Segment
461,0.0147, Ranunculus micranthus,0.016861765,b Climate Segment f Climate Segment
462,0, Ranunculus pensylvanicus,0,b Climate Segment f Climate Segment
463,0.0086, Ranunculus pusillus,0.010440467,b Climate Segment f Climate Segment
464,0, Ranunculus sceleratus,0,b Climate Segment f Climate Segment
465,0, Rhamnus alnifolia,0,b Climate Segment f Climate Segment
466,0, Rhus copallinum,0,b Climate Segment f Climate Segment
467,0, Rhus typhina,0,b Climate Segment f Climate Segment
468,1.00E-04, Rhynchospora alba,0.000181924,b Climate Segment f Climate Segment
469,3.00E-04, Rhynchospora capillacea,0.000466833,b Climate Segment f Climate Segment
470,0, Rhynchospora capitellata,0,b Climate Segment f Climate Segment
471,8.00E-04, Rhynchospora corniculata,0.001158237,b Climate Segment f Climate Segment
472,0, Rhynchospora scirpoides,0,b Climate Segment f Climate Segment
473,0, Ribes americanum,0,b Climate Segment f Climate Segment
474,0, Ribes hirtellum,0,b Climate Segment f Climate Segment
475,1.00E-04, Rorippa sessiliflora,0.000181924,b Climate Segment f Climate Segment
476,4.00E-04, Rotala ramosior,0.000610269,b Climate Segment f Climate Segment
477,0.0137, Rubus aboriginum,0.015831111,b Climate Segment f Climate Segment
478,0, Rubus argutus,0,b Climate Segment f Climate Segment
479,1.00E-04, Rubus flagellaris,0.000181924,b Climate Segment f Climate Segment
480,0, Rubus hispidus,0,b Climate Segment f Climate Segment
481,2.00E-04, Rubus idaeus,0.000326702,b Climate Segment f Climate Segment
482,5.00E-04, Rubus laudatus,0.00075,b Climate Segment f Climate Segment
483,0, Rubus pubescens,0,b Climate Segment f Climate Segment
484,0.1442, Rudbeckia triloba,0.144663666,b Climate Segment f Climate Segment
485,3.00E-04, Ruellia caroliniensis,0.000466833,b Climate Segment f Climate Segment
486,0.0538, Ruellia strepens,0.055858902,b Climate Segment f Climate Segment
487,0, Rumex britannica,0,b Climate Segment f Climate Segment
488,0.0091, Rumex triangulivalvis,0.010962162,b Climate Segment f Climate Segment
489,0.0086, Saccharum alopecuroides,0.010440467,b Climate Segment f Climate Segment
490,0.0058, Sagina decumbens,0.007446914,b Climate Segment f Climate Segment
491,2.00E-04, Sagittaria cuneata,0.000326702,b Climate Segment f Climate Segment
492,5.00E-04, Sagittaria graminea,0.00075,b Climate Segment f Climate Segment
493,0, Sagittaria latifolia,0,b Climate Segment f Climate Segment
494,0.0126, Sagittaria montevidensis,0.014778947,b Climate Segment f Climate Segment
495,2.00E-04, Sagittaria rigida,0.000326702,b Climate Segment f Climate Segment
496,0, Salix amygdaloides,0,b Climate Segment f Climate Segment
497,0, Salix bebbiana,0,b Climate Segment f Climate Segment
498,0, Salix candida,0,b Climate Segment f Climate Segment
499,0.0156, Salix caroliniana,0.017413953,b Climate Segment f Climate Segment
500,0, Salix lucida,0,b Climate Segment f Climate Segment
501,2.00E-04, Salix pedicellaris,0.000326702,b Climate Segment f Climate Segment
502,0, Salix petiolaris,0,b Climate Segment f Climate Segment
503,0, Salvia lyrata,0,b Climate Segment f Climate Segment
504,0, Sambucus racemosa,0,b Climate Segment f Climate Segment
505,0.0442, Samolus parviflorus,0.046826486,b Climate Segment f Climate Segment
506,0, Sanicula marilandica,0,b Climate Segment f Climate Segment
507,0, Sarracenia purpurea,0,b Climate Segment f Climate Segment
508,1.00E-04, Schoenoplectiella smithii,0.000181924,b Climate Segment f Climate Segment
509,0, Schoenoplectus acutus,0,b Climate Segment f Climate Segment
510,0, Schoenoplectus pungens,0,b Climate Segment f Climate Segment
511,3.00E-04, Scirpus georgianus,0.000466833,b Climate Segment f Climate Segment
512,0.0156, Scleria oligantha,0.017413953,b Climate Segment f Climate Segment
513,0, Scleria verticillata,0,b Climate Segment f Climate Segment
514,0, Scrophularia lanceolata,0,b Climate Segment f Climate Segment
515,0.0142, Scutellaria elliptica,0.016378558,b Climate Segment f Climate Segment
516,0, Scutellaria galericulata,0,b Climate Segment f Climate Segment
517,0.068, Scutellaria incana,0.069904448,b Climate Segment f Climate Segment
518,1.00E-04, Scutellaria nervosa,0.000181924,b Climate Segment f Climate Segment
519,0.06, Sedum ternatum,0.062089552,b Climate Segment f Climate Segment
520,0.0261, Senna marilandica,0.028522592,b Climate Segment f Climate Segment
521,0.0079, Sericocarpus linifolius,0.009839521,b Climate Segment f Climate Segment
522,0.2223, Silene virginica,0.2223,b Climate Segment f Climate Segment
523,0.0203, Silphium asteriscus,0.022419823,b Climate Segment f Climate Segment
524,1.00E-04, Silphium laciniatum,0.000181924,b Climate Segment f Climate Segment
525,0, Sisyrinchium albidum,0,b Climate Segment f Climate Segment
526,0, Smallanthus uvedalius,0,b Climate Segment f Climate Segment
527,0.0156, Smilax bona-nox,0.017413953,b Climate Segment f Climate Segment
528,0, Smilax glauca,0,b Climate Segment f Climate Segment
529,7.00E-04, Smilax pulverulenta,0.001030189,b Climate Segment f Climate Segment
530,0, Smilax rotundifolia,0,b Climate Segment f Climate Segment
531,0.0078, Solidago bicolor,0.009773494,b Climate Segment f Climate Segment
532,9.00E-04, Solidago erecta,0.001279271,b Climate Segment f Climate Segment
533,2.00E-04, Solidago ohioensis,0.000326702,b Climate Segment f Climate Segment
534,0, Solidago patula,0,b Climate Segment f Climate Segment
535,0, Solidago riddellii,0,b Climate Segment f Climate Segment
536,0, Solidago rigida,0,b Climate Segment f Climate Segment
537,0, Solidago rigidiuscula,0,b Climate Segment f Climate Segment
538,0, Solidago rugosa,0,b Climate Segment f Climate Segment
539,0, Solidago speciosa,0,b Climate Segment f Climate Segment
540,7.00E-04, Solidago sphacelata,0.001030189,b Climate Segment f Climate Segment
541,1.00E-04, Solidago uliginosa,0.000181924,b Climate Segment f Climate Segment
542,1.00E-04, Sonchus arvensis,0.000181924,b Climate Segment f Climate Segment
543,0.0367, Sorghum bicolor,0.039484138,b Climate Segment f Climate Segment
544,0, Sparganium emersum,0,b Climate Segment f Climate Segment
545,0, Sparganium eurycarpum,0,b Climate Segment f Climate Segment
546,0, Spartina pectinata,0,b Climate Segment f Climate Segment
547,2.00E-04, Spermacoce glabra,0.000326702,b Climate Segment f Climate Segment
548,0, Spiraea alba,0,b Climate Segment f Climate Segment
549,0, Spiraea tomentosa,0,b Climate Segment f Climate Segment
550,0, Sporobolus cryptandrus,0,b Climate Segment f Climate Segment
551,0, Sporobolus heterolepis,0,b Climate Segment f Climate Segment
552,0, Stachys hyssopifolia,0,b Climate Segment f Climate Segment
553,0.0279, Stellaria corei,0.030436364,b Climate Segment f Climate Segment
554,0.0051, Stellaria pubera,0.006575207,b Climate Segment f Climate Segment
555,2.00E-04, Strophostyles umbellata,0.000326702,b Climate Segment f Climate Segment
556,0, Stuckenia pectinata,0,b Climate Segment f Climate Segment
557,3.00E-04, Stylosanthes biflora,0.000466833,b Climate Segment f Climate Segment
558,0.007, Symphoricarpos orbiculatus,0.008824242,b Climate Segment f Climate Segment
559,0, Symphyotrichum boreale,0,b Climate Segment f Climate Segment
560,0, Symphyotrichum dumosum,0,b Climate Segment f Climate Segment
561,0, Symphyotrichum ericoides,0,b Climate Segment f Climate Segment
562,0, Symphyotrichum firmum,0,b Climate Segment f Climate Segment
563,0, Symphyotrichum laeve,0,b Climate Segment f Climate Segment
564,0, Symphyotrichum oolentangiense,0,b Climate Segment f Climate Segment
565,0.0015, Symphyotrichum patens,0.002043668,b Climate Segment f Climate Segment
566,0.0063, Symphyotrichum prenanthoides,0.008006517,b Climate Segment f Climate Segment
567,7.00E-04, Symphyotrichum racemosum,0.001030189,b Climate Segment f Climate Segment
568,0.1313, Symphyotrichum shortii,0.132147097,b Climate Segment f Climate Segment
569,0.0015, Symphyotrichum undulatum,0.002043668,b Climate Segment f Climate Segment
570,0.0156, Taxodium distichum,0.017413953,b Climate Segment f Climate Segment
571,0, Tephrosia virginiana,0,b Climate Segment f Climate Segment
572,2.00E-04, Thalictrum pubescens,0.000326702,b Climate Segment f Climate Segment
573,0.0086, Thyrsanthella difformis,0.010440467,b Climate Segment f Climate Segment
574,9.00E-04, Tipularia discolor,0.001279271,b Climate Segment f Climate Segment
575,0, Torreyochloa pallida,0,b Climate Segment f Climate Segment
576,0, Tradescantia ohiensis,0,b Climate Segment f Climate Segment
577,0.0484, Tradescantia subaspera,0.050844444,b Climate Segment f Climate Segment
578,0.0733, Tradescantia virginiana,0.075105419,b Climate Segment f Climate Segment
579,0.0079, Tragia cordata,0.009839521,b Climate Segment f Climate Segment
580,0, Triadenum fraseri,0,b Climate Segment f Climate Segment
581,3.00E-04, Triadenum tubulosum,0.000466833,b Climate Segment f Climate Segment
582,1.00E-04, Triantha glutinosa,0.000181924,b Climate Segment f Climate Segment
583,0.0423, Tridens flavus,0.044889796,b Climate Segment f Climate Segment
584,0.0525, Trifolium reflexum,0.054691152,b Climate Segment f Climate Segment
585,0, Triglochin maritima,0,b Climate Segment f Climate Segment
586,0.0179, Trillium sessile,0.019804255,b Climate Segment f Climate Segment
587,0, Triosteum angustifolium,0,b Climate Segment f Climate Segment
588,0.0086, Tripsacum dactyloides,0.010440467,b Climate Segment f Climate Segment
589,0, Ulmus alata,0,b Climate Segment f Climate Segment
590,2.00E-04, Utricularia gibba,0.000326702,b Climate Segment f Climate Segment
591,0, Utricularia intermedia,0,b Climate Segment f Climate Segment
592,0, Utricularia macrorhiza,0,b Climate Segment f Climate Segment
593,1.00E-04, Uvularia sessilifolia,0.000181924,b Climate Segment f Climate Segment
594,0, Vaccinium angustifolium,0,b Climate Segment f Climate Segment
595,0.0109, Vaccinium arboreum,0.012906262,b Climate Segment f Climate Segment
596,0, Vaccinium corymbosum,0,b Climate Segment f Climate Segment
597,0, Vaccinium macrocarpon,0,b Climate Segment f Climate Segment
598,0.0021, Vaccinium stamineum,0.002805996,b Climate Segment f Climate Segment
599,0.0612, Valeriana pauciflora,0.06322649,b Climate Segment f Climate Segment
600,2.00E-04, Vallisneria americana,0.000326702,b Climate Segment f Climate Segment
601,1.00E-04, Verbesina helianthoides,0.000181924,b Climate Segment f Climate Segment
602,0.0977, Vernonia gigantea,0.099129756,b Climate Segment f Climate Segment
603,0, Vernonia missurica,0,b Climate Segment f Climate Segment
604,0, Veronica scutellata,0,b Climate Segment f Climate Segment
605,0, Veronicastrum virginicum,0,b Climate Segment f Climate Segment
606,0.0447, Viburnum dentatum,0.047116216,b Climate Segment f Climate Segment
607,0, Viburnum lentago,0,b Climate Segment f Climate Segment
608,8.00E-04, Viburnum rafinesquianum,0.001158237,b Climate Segment f Climate Segment
609,2.00E-04, Viburnum rufidulum,0.000326702,b Climate Segment f Climate Segment
610,0, Vicia americana,0,b Climate Segment f Climate Segment
611,1.00E-04, Vicia caroliniana,0.000181924,b Climate Segment f Climate Segment
612,1.00E-04, Viola canadensis,0.000181924,b Climate Segment f Climate Segment
613,2.00E-04, Viola labradorica,0.000326702,b Climate Segment f Climate Segment
614,0, Viola lanceolata,0,b Climate Segment f Climate Segment
615,0.0073, Viola palmata,0.009165392,b Climate Segment f Climate Segment
616,0, Viola pedata,0,b Climate Segment f Climate Segment
617,0, Viola sagittata,0,b Climate Segment f Climate Segment
618,0.0012, Vitis aestivalis,0.00166031,b Climate Segment f Climate Segment
619,2.00E-04, Vitis labrusca,0.000326702,b Climate Segment f Climate Segment
620,0.0156, Vitis palmata,0.017413953,b Climate Segment f Climate Segment
621,1.00E-04, Vulpia octoflora,0.000181924,b Climate Segment f Climate Segment
622,0, Woodwardia virginica,0,b Climate Segment f Climate Segment
623,0, Zizania aquatica,0,b Climate Segment f Climate Segment
624,0, Zizania palustris,0,b Climate Segment f Climate Segment
