,pvalues,speciesName,padj,model
407,2.00E-04, Persicaria amphibia,0.000367059,a Climate Segment b Climate Segment
408,0, Phacelia bipinnatifida,0,a Climate Segment b Climate Segment
409,0, Phaseolus polystachios,0,a Climate Segment b Climate Segment
410,0, Phlox amplifolia,0,a Climate Segment b Climate Segment
411,0, Phlox glaberrima,0,a Climate Segment b Climate Segment
412,0, Phlox pilosa,0,a Climate Segment b Climate Segment
413,0, Phoradendron leucarpum,0,a Climate Segment b Climate Segment
414,0.0088, Phragmites australis,0.013728,a Climate Segment b Climate Segment
415,0, Phyllanthus caroliniensis,0,a Climate Segment b Climate Segment
416,8.00E-04, Physalis virginiana,0.001410169,a Climate Segment b Climate Segment
417,0, Planodes virginicum,0,a Climate Segment b Climate Segment
418,0, Plantago elongata,0,a Climate Segment b Climate Segment
419,0, Plantago virginica,0,a Climate Segment b Climate Segment
420,0.08, Platanthera ciliaris,0.105539112,a Climate Segment b Climate Segment
421,0, Platanthera peramoena,0,a Climate Segment b Climate Segment
422,0, Pluchea camphorata,0,a Climate Segment b Climate Segment
423,0, Poa autumnalis,0,a Climate Segment b Climate Segment
424,0, Poa chapmaniana,0,a Climate Segment b Climate Segment
425,0.08, Poa palustris,0.105539112,a Climate Segment b Climate Segment
426,0.4474, Poa saltuensis,0.466281135,a Climate Segment b Climate Segment
427,0.2674, Pogonia ophioglossoides,0.292219965,a Climate Segment b Climate Segment
428,0, Polygala ambigua,0,a Climate Segment b Climate Segment
429,0.0874, Polygala cruciata,0.113148548,a Climate Segment b Climate Segment
430,0.0993, Polygala polygama,0.126197963,a Climate Segment b Climate Segment
431,0.3075, Polygala verticillata,0.330258176,a Climate Segment b Climate Segment
432,6.00E-04, Polygonum tenue,0.001069714,a Climate Segment b Climate Segment
433,0.0832, Pontederia cordata,0.109529114,a Climate Segment b Climate Segment
434,0.0924, Populus tremuloides,0.119127273,a Climate Segment b Climate Segment
435,0, Potamogeton diversifolius,0,a Climate Segment b Climate Segment
436,0.021, Potamogeton illinoensis,0.03142446,a Climate Segment b Climate Segment
437,0.1468, Potamogeton natans,0.176760902,a Climate Segment b Climate Segment
438,0.4474, Potamogeton zosteriformis,0.466281135,a Climate Segment b Climate Segment
439,8.00E-04, Proserpinaca palustris,0.001410169,a Climate Segment b Climate Segment
440,0.1507, Prunus pensylvanica,0.176760902,a Climate Segment b Climate Segment
441,0.0038, Prunus pumila,0.00620733,a Climate Segment b Climate Segment
442,0.3771, Prunus virginiana,0.400869506,a Climate Segment b Climate Segment
443,0.0016, Pteridium aquilinum,0.002713043,a Climate Segment b Climate Segment
444,0, Pycnanthemum loomisii,0,a Climate Segment b Climate Segment
445,0, Pycnanthemum pycnanthemoides,0,a Climate Segment b Climate Segment
446,0, Pycnanthemum tenuifolium,0,a Climate Segment b Climate Segment
447,0.2401, Pyrola elliptica,0.265642553,a Climate Segment b Climate Segment
448,0, Pyrrhopappus carolinianus,0,a Climate Segment b Climate Segment
449,0.004, Quercus coccinea,0.006516971,a Climate Segment b Climate Segment
450,0.0061, Quercus ellipsoidalis,0.009636456,a Climate Segment b Climate Segment
451,0, Quercus falcata,0,a Climate Segment b Climate Segment
452,0, Quercus lyrata,0,a Climate Segment b Climate Segment
453,0, Quercus marilandica,0,a Climate Segment b Climate Segment
454,0, Quercus michauxii,0,a Climate Segment b Climate Segment
455,0, Quercus montana,0,a Climate Segment b Climate Segment
456,0, Quercus pagoda,0,a Climate Segment b Climate Segment
457,0, Quercus palustris,0,a Climate Segment b Climate Segment
458,0, Quercus shumardii,0,a Climate Segment b Climate Segment
459,0, Quercus stellata,0,a Climate Segment b Climate Segment
460,0.0525, Ranunculus fascicularis,0.073452915,a Climate Segment b Climate Segment
461,0, Ranunculus micranthus,0,a Climate Segment b Climate Segment
462,0.0122, Ranunculus pensylvanicus,0.018658824,a Climate Segment b Climate Segment
463,0, Ranunculus pusillus,0,a Climate Segment b Climate Segment
464,0.008, Ranunculus sceleratus,0.012542714,a Climate Segment b Climate Segment
465,0.0874, Rhamnus alnifolia,0.113148548,a Climate Segment b Climate Segment
466,0, Rhus copallinum,0,a Climate Segment b Climate Segment
467,0.036, Rhus typhina,0.051879908,a Climate Segment b Climate Segment
468,0.209, Rhynchospora alba,0.237346909,a Climate Segment b Climate Segment
469,0.312, Rhynchospora capillacea,0.334515464,a Climate Segment b Climate Segment
470,0.0525, Rhynchospora capitellata,0.073452915,a Climate Segment b Climate Segment
471,0, Rhynchospora corniculata,0,a Climate Segment b Climate Segment
472,0.1507, Rhynchospora scirpoides,0.176760902,a Climate Segment b Climate Segment
473,0.7776, Ribes americanum,0.781356522,a Climate Segment b Climate Segment
474,0.0874, Ribes hirtellum,0.113148548,a Climate Segment b Climate Segment
475,0, Rorippa sessiliflora,0,a Climate Segment b Climate Segment
476,0, Rotala ramosior,0,a Climate Segment b Climate Segment
477,0, Rubus aboriginum,0,a Climate Segment b Climate Segment
478,0, Rubus argutus,0,a Climate Segment b Climate Segment
479,0, Rubus flagellaris,0,a Climate Segment b Climate Segment
480,0.0078, Rubus hispidus,0.01225995,a Climate Segment b Climate Segment
481,0.5336, Rubus idaeus,0.546742857,a Climate Segment b Climate Segment
482,0, Rubus laudatus,0,a Climate Segment b Climate Segment
483,0.1627, Rubus pubescens,0.188008889,a Climate Segment b Climate Segment
484,0, Rudbeckia triloba,0,a Climate Segment b Climate Segment
485,0, Ruellia caroliniensis,0,a Climate Segment b Climate Segment
486,0, Ruellia strepens,0,a Climate Segment b Climate Segment
487,0.3288, Rumex britannica,0.35072,a Climate Segment b Climate Segment
488,0, Rumex triangulivalvis,0,a Climate Segment b Climate Segment
489,0, Saccharum alopecuroides,0,a Climate Segment b Climate Segment
490,0, Sagina decumbens,0,a Climate Segment b Climate Segment
491,0.4474, Sagittaria cuneata,0.466281135,a Climate Segment b Climate Segment
492,0.0099, Sagittaria graminea,0.015329032,a Climate Segment b Climate Segment
493,0.0257, Sagittaria latifolia,0.037912057,a Climate Segment b Climate Segment
494,0, Sagittaria montevidensis,0,a Climate Segment b Climate Segment
495,0.4474, Sagittaria rigida,0.466281135,a Climate Segment b Climate Segment
496,0.073, Salix amygdaloides,0.099676149,a Climate Segment b Climate Segment
497,0.0264, Salix bebbiana,0.03885283,a Climate Segment b Climate Segment
498,0.0525, Salix candida,0.073452915,a Climate Segment b Climate Segment
499,0, Salix caroliniana,0,a Climate Segment b Climate Segment
500,0.0694, Salix lucida,0.095177143,a Climate Segment b Climate Segment
501,0.3937, Salix pedicellaris,0.417804082,a Climate Segment b Climate Segment
502,0.4196, Salix petiolaris,0.443780339,a Climate Segment b Climate Segment
503,0, Salvia lyrata,0,a Climate Segment b Climate Segment
504,0.0874, Sambucus racemosa,0.113148548,a Climate Segment b Climate Segment
505,0, Samolus parviflorus,0,a Climate Segment b Climate Segment
506,0.2251, Sanicula marilandica,0.253542238,a Climate Segment b Climate Segment
507,0.2763, Sarracenia purpurea,0.299455113,a Climate Segment b Climate Segment
508,0.2401, Schoenoplectiella smithii,0.265642553,a Climate Segment b Climate Segment
509,0.0591, Schoenoplectus acutus,0.081952,a Climate Segment b Climate Segment
510,0.0212, Schoenoplectus pungens,0.031647847,a Climate Segment b Climate Segment
511,0, Scirpus georgianus,0,a Climate Segment b Climate Segment
512,0, Scleria oligantha,0,a Climate Segment b Climate Segment
513,0.1093, Scleria verticillata,0.137784242,a Climate Segment b Climate Segment
514,0.0027, Scrophularia lanceolata,0.004529032,a Climate Segment b Climate Segment
515,0, Scutellaria elliptica,0,a Climate Segment b Climate Segment
516,0.0015, Scutellaria galericulata,0.002571429,a Climate Segment b Climate Segment
517,0, Scutellaria incana,0,a Climate Segment b Climate Segment
518,0, Scutellaria nervosa,0,a Climate Segment b Climate Segment
519,0, Sedum ternatum,0,a Climate Segment b Climate Segment
520,0, Senna marilandica,0,a Climate Segment b Climate Segment
521,0, Sericocarpus linifolius,0,a Climate Segment b Climate Segment
522,0, Silene virginica,0,a Climate Segment b Climate Segment
523,0, Silphium asteriscus,0,a Climate Segment b Climate Segment
524,0.1041, Silphium laciniatum,0.13176146,a Climate Segment b Climate Segment
525,0, Sisyrinchium albidum,0,a Climate Segment b Climate Segment
526,0, Smallanthus uvedalius,0,a Climate Segment b Climate Segment
527,0, Smilax bona-nox,0,a Climate Segment b Climate Segment
528,0, Smilax glauca,0,a Climate Segment b Climate Segment
529,0, Smilax pulverulenta,0,a Climate Segment b Climate Segment
530,0, Smilax rotundifolia,0,a Climate Segment b Climate Segment
531,0, Solidago bicolor,0,a Climate Segment b Climate Segment
532,0, Solidago erecta,0,a Climate Segment b Climate Segment
533,0.6774, Solidago ohioensis,0.682871729,a Climate Segment b Climate Segment
534,0.9546, Solidago patula,0.9546,a Climate Segment b Climate Segment
535,0.1675, Solidago riddellii,0.193197782,a Climate Segment b Climate Segment
536,6.00E-04, Solidago rigida,0.001069714,a Climate Segment b Climate Segment
537,0.1468, Solidago rigidiuscula,0.176760902,a Climate Segment b Climate Segment
538,0.0057, Solidago rugosa,0.00912,a Climate Segment b Climate Segment
539,0.0501, Solidago speciosa,0.070569752,a Climate Segment b Climate Segment
540,0, Solidago sphacelata,0,a Climate Segment b Climate Segment
541,0.657, Solidago uliginosa,0.664453809,a Climate Segment b Climate Segment
542,0.4672, Sonchus arvensis,0.485888,a Climate Segment b Climate Segment
543,0, Sorghum bicolor,0,a Climate Segment b Climate Segment
544,0.1717, Sparganium emersum,0.197676753,a Climate Segment b Climate Segment
545,0.4476, Sparganium eurycarpum,0.466281135,a Climate Segment b Climate Segment
546,1.00E-04, Spartina pectinata,0.000184071,a Climate Segment b Climate Segment
547,0, Spermacoce glabra,0,a Climate Segment b Climate Segment
548,0.0038, Spiraea alba,0.00620733,a Climate Segment b Climate Segment
549,0.0026, Spiraea tomentosa,0.004373046,a Climate Segment b Climate Segment
550,0.08, Sporobolus cryptandrus,0.105539112,a Climate Segment b Climate Segment
551,0.08, Sporobolus heterolepis,0.105539112,a Climate Segment b Climate Segment
552,0.0396, Stachys hyssopifolia,0.055905882,a Climate Segment b Climate Segment
553,0, Stellaria corei,0,a Climate Segment b Climate Segment
554,0, Stellaria pubera,0,a Climate Segment b Climate Segment
555,0, Strophostyles umbellata,0,a Climate Segment b Climate Segment
556,0.0709, Stuckenia pectinata,0.097021053,a Climate Segment b Climate Segment
557,0, Stylosanthes biflora,0,a Climate Segment b Climate Segment
558,0, Symphoricarpos orbiculatus,0,a Climate Segment b Climate Segment
559,0.1507, Symphyotrichum boreale,0.176760902,a Climate Segment b Climate Segment
560,0.0867, Symphyotrichum dumosum,0.113148548,a Climate Segment b Climate Segment
561,0.0865, Symphyotrichum ericoides,0.113148548,a Climate Segment b Climate Segment
562,0.3593, Symphyotrichum firmum,0.382599317,a Climate Segment b Climate Segment
563,1.00E-04, Symphyotrichum laeve,0.000184071,a Climate Segment b Climate Segment
564,0.0044, Symphyotrichum oolentangiense,0.007131429,a Climate Segment b Climate Segment
565,0, Symphyotrichum patens,0,a Climate Segment b Climate Segment
566,0, Symphyotrichum prenanthoides,0,a Climate Segment b Climate Segment
567,0, Symphyotrichum racemosum,0,a Climate Segment b Climate Segment
568,0, Symphyotrichum shortii,0,a Climate Segment b Climate Segment
569,0, Symphyotrichum undulatum,0,a Climate Segment b Climate Segment
570,0, Taxodium distichum,0,a Climate Segment b Climate Segment
571,0, Tephrosia virginiana,0,a Climate Segment b Climate Segment
572,0, Thalictrum pubescens,0,a Climate Segment b Climate Segment
573,0, Thyrsanthella difformis,0,a Climate Segment b Climate Segment
574,0, Tipularia discolor,0,a Climate Segment b Climate Segment
575,0.1507, Torreyochloa pallida,0.176760902,a Climate Segment b Climate Segment
576,0, Tradescantia ohiensis,0,a Climate Segment b Climate Segment
577,0, Tradescantia subaspera,0,a Climate Segment b Climate Segment
578,0, Tradescantia virginiana,0,a Climate Segment b Climate Segment
579,0, Tragia cordata,0,a Climate Segment b Climate Segment
580,0.2538, Triadenum fraseri,0.278822535,a Climate Segment b Climate Segment
581,0, Triadenum tubulosum,0,a Climate Segment b Climate Segment
582,0.2401, Triantha glutinosa,0.265642553,a Climate Segment b Climate Segment
583,0, Tridens flavus,0,a Climate Segment b Climate Segment
584,0, Trifolium reflexum,0,a Climate Segment b Climate Segment
585,0.1468, Triglochin maritima,0.176760902,a Climate Segment b Climate Segment
586,0, Trillium sessile,0,a Climate Segment b Climate Segment
587,0, Triosteum angustifolium,0,a Climate Segment b Climate Segment
588,0, Tripsacum dactyloides,0,a Climate Segment b Climate Segment
589,0, Ulmus alata,0,a Climate Segment b Climate Segment
590,0.4776, Utricularia gibba,0.495053821,a Climate Segment b Climate Segment
591,0.1507, Utricularia intermedia,0.176760902,a Climate Segment b Climate Segment
592,0.2538, Utricularia macrorhiza,0.278822535,a Climate Segment b Climate Segment
593,0, Uvularia sessilifolia,0,a Climate Segment b Climate Segment
594,0.0162, Vaccinium angustifolium,0.024476513,a Climate Segment b Climate Segment
595,0, Vaccinium arboreum,0,a Climate Segment b Climate Segment
596,0.0599, Vaccinium corymbosum,0.082693805,a Climate Segment b Climate Segment
597,0.2769, Vaccinium macrocarpon,0.299455113,a Climate Segment b Climate Segment
598,0, Vaccinium stamineum,0,a Climate Segment b Climate Segment
599,0, Valeriana pauciflora,0,a Climate Segment b Climate Segment
600,0.2696, Vallisneria americana,0.294109091,a Climate Segment b Climate Segment
601,0, Verbesina helianthoides,0,a Climate Segment b Climate Segment
602,0, Vernonia gigantea,0,a Climate Segment b Climate Segment
603,0.0053, Vernonia missurica,0.008523711,a Climate Segment b Climate Segment
604,0.1909, Veronica scutellata,0.218973529,a Climate Segment b Climate Segment
605,0, Veronicastrum virginicum,0,a Climate Segment b Climate Segment
606,0, Viburnum dentatum,0,a Climate Segment b Climate Segment
607,0.6119, Viburnum lentago,0.621865798,a Climate Segment b Climate Segment
608,0.6378, Viburnum rafinesquianum,0.646083117,a Climate Segment b Climate Segment
609,0, Viburnum rufidulum,0,a Climate Segment b Climate Segment
610,0.0396, Vicia americana,0.055905882,a Climate Segment b Climate Segment
611,0.0014, Vicia caroliniana,0.002406612,a Climate Segment b Climate Segment
612,0.0188, Viola canadensis,0.028267952,a Climate Segment b Climate Segment
613,0.5336, Viola labradorica,0.546742857,a Climate Segment b Climate Segment
614,6.00E-04, Viola lanceolata,0.001069714,a Climate Segment b Climate Segment
615,0, Viola palmata,0,a Climate Segment b Climate Segment
616,0, Viola pedata,0,a Climate Segment b Climate Segment
617,0.0113, Viola sagittata,0.01741037,a Climate Segment b Climate Segment
618,0, Vitis aestivalis,0,a Climate Segment b Climate Segment
619,0.0014, Vitis labrusca,0.002406612,a Climate Segment b Climate Segment
620,0, Vitis palmata,0,a Climate Segment b Climate Segment
621,0, Vulpia octoflora,0,a Climate Segment b Climate Segment
622,0.0014, Woodwardia virginica,0.002406612,a Climate Segment b Climate Segment
623,0.0302, Zizania aquatica,0.044029907,a Climate Segment b Climate Segment
624,0.1468, Zizania palustris,0.176760902,a Climate Segment b Climate Segment
