,pvalues,speciesName,padj,model
409,0, Phaseolus polystachios,0,a Climate Segment c Climate Segment
410,0, Phlox amplifolia,0,a Climate Segment c Climate Segment
411,0, Phlox glaberrima,0,a Climate Segment c Climate Segment
412,0, Phlox pilosa,0,a Climate Segment c Climate Segment
413,0, Phoradendron leucarpum,0,a Climate Segment c Climate Segment
414,4.00E-04, Phragmites australis,0.00064,a Climate Segment c Climate Segment
415,0, Phyllanthus caroliniensis,0,a Climate Segment c Climate Segment
416,1.00E-04, Physalis virginiana,0.000169106,a Climate Segment c Climate Segment
417,0, Planodes virginicum,0,a Climate Segment c Climate Segment
418,0, Plantago elongata,0,a Climate Segment c Climate Segment
419,0, Plantago virginica,0,a Climate Segment c Climate Segment
420,0.0157, Platanthera ciliaris,0.019993469,a Climate Segment c Climate Segment
421,0, Platanthera peramoena,0,a Climate Segment c Climate Segment
422,0, Pluchea camphorata,0,a Climate Segment c Climate Segment
423,0, Poa autumnalis,0,a Climate Segment c Climate Segment
424,0, Poa chapmaniana,0,a Climate Segment c Climate Segment
425,0.0157, Poa palustris,0.019993469,a Climate Segment c Climate Segment
426,0.0799, Poa saltuensis,0.085519039,a Climate Segment c Climate Segment
427,0.0443, Pogonia ophioglossoides,0.050443796,a Climate Segment c Climate Segment
428,0, Polygala ambigua,0,a Climate Segment c Climate Segment
429,0.0126, Polygala cruciata,0.016448536,a Climate Segment c Climate Segment
430,0.0113, Polygala polygama,0.014970701,a Climate Segment c Climate Segment
431,0.0223, Polygala verticillata,0.027886172,a Climate Segment c Climate Segment
432,0, Polygonum tenue,0,a Climate Segment c Climate Segment
433,0.003, Pontederia cordata,0.004343387,a Climate Segment c Climate Segment
434,0.055, Populus tremuloides,0.060851064,a Climate Segment c Climate Segment
435,0, Potamogeton diversifolius,0,a Climate Segment c Climate Segment
436,9.00E-04, Potamogeton illinoensis,0.001376471,a Climate Segment c Climate Segment
437,0.0243, Potamogeton natans,0.029329207,a Climate Segment c Climate Segment
438,0.0799, Potamogeton zosteriformis,0.085519039,a Climate Segment c Climate Segment
439,1.00E-04, Proserpinaca palustris,0.000169106,a Climate Segment c Climate Segment
440,0.0373, Prunus pensylvanica,0.043102222,a Climate Segment c Climate Segment
441,2.00E-04, Prunus pumila,0.000329288,a Climate Segment c Climate Segment
442,0.0238, Prunus virginiana,0.029292308,a Climate Segment c Climate Segment
443,2.00E-04, Pteridium aquilinum,0.000329288,a Climate Segment c Climate Segment
444,0, Pycnanthemum loomisii,0,a Climate Segment c Climate Segment
445,0, Pycnanthemum pycnanthemoides,0,a Climate Segment c Climate Segment
446,0, Pycnanthemum tenuifolium,0,a Climate Segment c Climate Segment
447,0.046, Pyrola elliptica,0.05144086,a Climate Segment c Climate Segment
448,0, Pyrrhopappus carolinianus,0,a Climate Segment c Climate Segment
449,8.00E-04, Quercus coccinea,0.00123871,a Climate Segment c Climate Segment
450,5.00E-04, Quercus ellipsoidalis,0.00078392,a Climate Segment c Climate Segment
451,0, Quercus falcata,0,a Climate Segment c Climate Segment
452,0, Quercus lyrata,0,a Climate Segment c Climate Segment
453,0, Quercus marilandica,0,a Climate Segment c Climate Segment
454,0, Quercus michauxii,0,a Climate Segment c Climate Segment
455,0, Quercus montana,0,a Climate Segment c Climate Segment
456,0, Quercus pagoda,0,a Climate Segment c Climate Segment
457,0, Quercus palustris,0,a Climate Segment c Climate Segment
458,0, Quercus shumardii,0,a Climate Segment c Climate Segment
459,0, Quercus stellata,0,a Climate Segment c Climate Segment
460,0.0057, Ranunculus fascicularis,0.007869027,a Climate Segment c Climate Segment
461,0, Ranunculus micranthus,0,a Climate Segment c Climate Segment
462,0.0015, Ranunculus pensylvanicus,0.00226087,a Climate Segment c Climate Segment
463,0, Ranunculus pusillus,0,a Climate Segment c Climate Segment
464,5.00E-04, Ranunculus sceleratus,0.00078392,a Climate Segment c Climate Segment
465,0.0126, Rhamnus alnifolia,0.016448536,a Climate Segment c Climate Segment
466,0, Rhus copallinum,0,a Climate Segment c Climate Segment
467,9.00E-04, Rhus typhina,0.001376471,a Climate Segment c Climate Segment
468,0.0841, Rhynchospora alba,0.089097453,a Climate Segment c Climate Segment
469,0.2965, Rhynchospora capillacea,0.299863857,a Climate Segment c Climate Segment
470,0.0057, Rhynchospora capitellata,0.007869027,a Climate Segment c Climate Segment
471,0, Rhynchospora corniculata,0,a Climate Segment c Climate Segment
472,0.0373, Rhynchospora scirpoides,0.043102222,a Climate Segment c Climate Segment
473,0.267, Ribes americanum,0.270907317,a Climate Segment c Climate Segment
474,0.0126, Ribes hirtellum,0.016448536,a Climate Segment c Climate Segment
475,0, Rorippa sessiliflora,0,a Climate Segment c Climate Segment
476,0, Rotala ramosior,0,a Climate Segment c Climate Segment
477,0, Rubus aboriginum,0,a Climate Segment c Climate Segment
478,0, Rubus argutus,0,a Climate Segment c Climate Segment
479,0, Rubus flagellaris,0,a Climate Segment c Climate Segment
480,8.00E-04, Rubus hispidus,0.00123871,a Climate Segment c Climate Segment
481,0.0867, Rubus idaeus,0.091386486,a Climate Segment c Climate Segment
482,0, Rubus laudatus,0,a Climate Segment c Climate Segment
483,0.0236, Rubus pubescens,0.029103557,a Climate Segment c Climate Segment
484,0, Rudbeckia triloba,0,a Climate Segment c Climate Segment
485,0, Ruellia caroliniensis,0,a Climate Segment c Climate Segment
486,0, Ruellia strepens,0,a Climate Segment c Climate Segment
487,0.0411, Rumex britannica,0.047144118,a Climate Segment c Climate Segment
488,0, Rumex triangulivalvis,0,a Climate Segment c Climate Segment
489,0, Saccharum alopecuroides,0,a Climate Segment c Climate Segment
490,0, Sagina decumbens,0,a Climate Segment c Climate Segment
491,0.0799, Sagittaria cuneata,0.085519039,a Climate Segment c Climate Segment
492,9.00E-04, Sagittaria graminea,0.001376471,a Climate Segment c Climate Segment
493,6.00E-04, Sagittaria latifolia,0.000938346,a Climate Segment c Climate Segment
494,0, Sagittaria montevidensis,0,a Climate Segment c Climate Segment
495,0.0799, Sagittaria rigida,0.085519039,a Climate Segment c Climate Segment
496,0.0906, Salix amygdaloides,0.094856376,a Climate Segment c Climate Segment
497,0.0017, Salix bebbiana,0.002556145,a Climate Segment c Climate Segment
498,0.0057, Salix candida,0.007869027,a Climate Segment c Climate Segment
499,0, Salix caroliniana,0,a Climate Segment c Climate Segment
500,0.0021, Salix lucida,0.003127446,a Climate Segment c Climate Segment
501,0.1624, Salix pedicellaris,0.16694827,a Climate Segment c Climate Segment
502,0.0496, Salix petiolaris,0.055268571,a Climate Segment c Climate Segment
503,0, Salvia lyrata,0,a Climate Segment c Climate Segment
504,0.0126, Sambucus racemosa,0.016448536,a Climate Segment c Climate Segment
505,0, Samolus parviflorus,0,a Climate Segment c Climate Segment
506,0.0231, Sanicula marilandica,0.028713944,a Climate Segment c Climate Segment
507,0.0632, Sarracenia purpurea,0.0690662,a Climate Segment c Climate Segment
508,0.046, Schoenoplectiella smithii,0.05144086,a Climate Segment c Climate Segment
509,0.0049, Schoenoplectus acutus,0.006886486,a Climate Segment c Climate Segment
510,0.003, Schoenoplectus pungens,0.004343387,a Climate Segment c Climate Segment
511,0, Scirpus georgianus,0,a Climate Segment c Climate Segment
512,0, Scleria oligantha,0,a Climate Segment c Climate Segment
513,0.0418, Scleria verticillata,0.047859083,a Climate Segment c Climate Segment
514,1.00E-04, Scrophularia lanceolata,0.000169106,a Climate Segment c Climate Segment
515,0, Scutellaria elliptica,0,a Climate Segment c Climate Segment
516,0, Scutellaria galericulata,0,a Climate Segment c Climate Segment
517,0, Scutellaria incana,0,a Climate Segment c Climate Segment
518,0, Scutellaria nervosa,0,a Climate Segment c Climate Segment
519,0, Sedum ternatum,0,a Climate Segment c Climate Segment
520,0, Senna marilandica,0,a Climate Segment c Climate Segment
521,0, Sericocarpus linifolius,0,a Climate Segment c Climate Segment
522,0, Silene virginica,0,a Climate Segment c Climate Segment
523,0, Silphium asteriscus,0,a Climate Segment c Climate Segment
524,0.0161, Silphium laciniatum,0.020419512,a Climate Segment c Climate Segment
525,0, Sisyrinchium albidum,0,a Climate Segment c Climate Segment
526,0, Smallanthus uvedalius,0,a Climate Segment c Climate Segment
527,0, Smilax bona-nox,0,a Climate Segment c Climate Segment
528,0, Smilax glauca,0,a Climate Segment c Climate Segment
529,0, Smilax pulverulenta,0,a Climate Segment c Climate Segment
530,0, Smilax rotundifolia,0,a Climate Segment c Climate Segment
531,0, Solidago bicolor,0,a Climate Segment c Climate Segment
532,0, Solidago erecta,0,a Climate Segment c Climate Segment
533,0.1899, Solidago ohioensis,0.194258361,a Climate Segment c Climate Segment
534,0.1007, Solidago patula,0.105078261,a Climate Segment c Climate Segment
535,0.0092, Solidago riddellii,0.012533909,a Climate Segment c Climate Segment
536,0, Solidago rigida,0,a Climate Segment c Climate Segment
537,0.0243, Solidago rigidiuscula,0.029329207,a Climate Segment c Climate Segment
538,0.0028, Solidago rugosa,0.004082243,a Climate Segment c Climate Segment
539,0.0033, Solidago speciosa,0.004766667,a Climate Segment c Climate Segment
540,0, Solidago sphacelata,0,a Climate Segment c Climate Segment
541,0.0951, Solidago uliginosa,0.099401005,a Climate Segment c Climate Segment
542,0.049, Sonchus arvensis,0.054697674,a Climate Segment c Climate Segment
543,0, Sorghum bicolor,0,a Climate Segment c Climate Segment
544,0.0119, Sparganium emersum,0.015732203,a Climate Segment c Climate Segment
545,0.1273, Sparganium eurycarpum,0.132392,a Climate Segment c Climate Segment
546,0, Spartina pectinata,0,a Climate Segment c Climate Segment
547,0, Spermacoce glabra,0,a Climate Segment c Climate Segment
548,3.00E-04, Spiraea alba,0.000484974,a Climate Segment c Climate Segment
549,1.00E-04, Spiraea tomentosa,0.000169106,a Climate Segment c Climate Segment
550,0.0157, Sporobolus cryptandrus,0.019993469,a Climate Segment c Climate Segment
551,0.0157, Sporobolus heterolepis,0.019993469,a Climate Segment c Climate Segment
552,0.0093, Stachys hyssopifolia,0.012533909,a Climate Segment c Climate Segment
553,0, Stellaria corei,0,a Climate Segment c Climate Segment
554,0, Stellaria pubera,0,a Climate Segment c Climate Segment
555,0, Strophostyles umbellata,0,a Climate Segment c Climate Segment
556,0.0063, Stuckenia pectinata,0.008659031,a Climate Segment c Climate Segment
557,0, Stylosanthes biflora,0,a Climate Segment c Climate Segment
558,0, Symphoricarpos orbiculatus,0,a Climate Segment c Climate Segment
559,0.0373, Symphyotrichum boreale,0.043102222,a Climate Segment c Climate Segment
560,0.004, Symphyotrichum dumosum,0.005659864,a Climate Segment c Climate Segment
561,0.0144, Symphyotrichum ericoides,0.01872,a Climate Segment c Climate Segment
562,0.0528, Symphyotrichum firmum,0.058520782,a Climate Segment c Climate Segment
563,0, Symphyotrichum laeve,0,a Climate Segment c Climate Segment
564,3.00E-04, Symphyotrichum oolentangiense,0.000484974,a Climate Segment c Climate Segment
565,0, Symphyotrichum patens,0,a Climate Segment c Climate Segment
566,0, Symphyotrichum prenanthoides,0,a Climate Segment c Climate Segment
567,0, Symphyotrichum racemosum,0,a Climate Segment c Climate Segment
568,0, Symphyotrichum shortii,0,a Climate Segment c Climate Segment
569,0, Symphyotrichum undulatum,0,a Climate Segment c Climate Segment
570,0, Taxodium distichum,0,a Climate Segment c Climate Segment
571,0, Tephrosia virginiana,0,a Climate Segment c Climate Segment
572,0, Thalictrum pubescens,0,a Climate Segment c Climate Segment
573,0, Thyrsanthella difformis,0,a Climate Segment c Climate Segment
574,0, Tipularia discolor,0,a Climate Segment c Climate Segment
575,0.0373, Torreyochloa pallida,0.043102222,a Climate Segment c Climate Segment
576,0, Tradescantia ohiensis,0,a Climate Segment c Climate Segment
577,0, Tradescantia subaspera,0,a Climate Segment c Climate Segment
578,0, Tradescantia virginiana,0,a Climate Segment c Climate Segment
579,0, Tragia cordata,0,a Climate Segment c Climate Segment
580,0.0298, Triadenum fraseri,0.035285009,a Climate Segment c Climate Segment
581,0, Triadenum tubulosum,0,a Climate Segment c Climate Segment
582,0.046, Triantha glutinosa,0.05144086,a Climate Segment c Climate Segment
583,0, Tridens flavus,0,a Climate Segment c Climate Segment
584,0, Trifolium reflexum,0,a Climate Segment c Climate Segment
585,0.0243, Triglochin maritima,0.029329207,a Climate Segment c Climate Segment
586,0, Trillium sessile,0,a Climate Segment c Climate Segment
587,0, Triosteum angustifolium,0,a Climate Segment c Climate Segment
588,0, Tripsacum dactyloides,0,a Climate Segment c Climate Segment
589,0, Ulmus alata,0,a Climate Segment c Climate Segment
590,0.0598, Utricularia gibba,0.06581164,a Climate Segment c Climate Segment
591,0.0373, Utricularia intermedia,0.043102222,a Climate Segment c Climate Segment
592,0.0298, Utricularia macrorhiza,0.035285009,a Climate Segment c Climate Segment
593,0, Uvularia sessilifolia,0,a Climate Segment c Climate Segment
594,0.001, Vaccinium angustifolium,0.001510896,a Climate Segment c Climate Segment
595,0, Vaccinium arboreum,0,a Climate Segment c Climate Segment
596,0.0034, Vaccinium corymbosum,0.004866055,a Climate Segment c Climate Segment
597,0.0838, Vaccinium macrocarpon,0.089082112,a Climate Segment c Climate Segment
598,0, Vaccinium stamineum,0,a Climate Segment c Climate Segment
599,0, Valeriana pauciflora,0,a Climate Segment c Climate Segment
600,0.0451, Vallisneria americana,0.051261202,a Climate Segment c Climate Segment
601,0, Verbesina helianthoides,0,a Climate Segment c Climate Segment
602,0, Vernonia gigantea,0,a Climate Segment c Climate Segment
603,2.00E-04, Vernonia missurica,0.000329288,a Climate Segment c Climate Segment
604,0.0827, Veronica scutellata,0.088213333,a Climate Segment c Climate Segment
605,0, Veronicastrum virginicum,0,a Climate Segment c Climate Segment
606,0, Viburnum dentatum,0,a Climate Segment c Climate Segment
607,0.1059, Viburnum lentago,0.110319866,a Climate Segment c Climate Segment
608,0.3808, Viburnum rafinesquianum,0.383875929,a Climate Segment c Climate Segment
609,0, Viburnum rufidulum,0,a Climate Segment c Climate Segment
610,0.0093, Vicia americana,0.012533909,a Climate Segment c Climate Segment
611,1.00E-04, Vicia caroliniana,0.000169106,a Climate Segment c Climate Segment
612,0.003, Viola canadensis,0.004343387,a Climate Segment c Climate Segment
613,0.0867, Viola labradorica,0.091386486,a Climate Segment c Climate Segment
614,0, Viola lanceolata,0,a Climate Segment c Climate Segment
615,0, Viola palmata,0,a Climate Segment c Climate Segment
616,0, Viola pedata,0,a Climate Segment c Climate Segment
617,0.0019, Viola sagittata,0.002843165,a Climate Segment c Climate Segment
618,0, Vitis aestivalis,0,a Climate Segment c Climate Segment
619,3.00E-04, Vitis labrusca,0.000484974,a Climate Segment c Climate Segment
620,0, Vitis palmata,0,a Climate Segment c Climate Segment
621,0, Vulpia octoflora,0,a Climate Segment c Climate Segment
622,1.00E-04, Woodwardia virginica,0.000169106,a Climate Segment c Climate Segment
623,0.0026, Zizania aquatica,0.003799532,a Climate Segment c Climate Segment
624,0.0243, Zizania palustris,0.029329207,a Climate Segment c Climate Segment
